date,cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_max (°C),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),weather_code,temperature_2m_max  (°C),temperature_2m_min  (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (mm),precipitation_hours (hour),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2015-12-30,100,49,11.9,6.5,94,60,12.2,6.6,55.0,16.741,10.441,35180.883,30228.137,3.3,3.3,0.0,5.0,12.429127,24.48
2015-12-31,100,11,11.8,9.3,96,62,7.6,3.0,3.0,18.341,9.641,35213.79,23656.51,0.0,0.0,0.0,0.0,10.009036,16.199999
2016-01-01,100,10,11.6,8.7,96,58,9.0,3.4,2.0,21.390999,8.790999,35249.902,31558.678,0.0,0.0,0.0,0.0,9.19939,18.72
2016-01-02,70,0,10.8,7.4,92,41,4.3,1.1,3.0,18.991,9.141,35289.133,31335.525,0.0,0.0,0.0,0.0,20.304129,34.2
2016-01-03,100,5,9.5,6.0,90,43,6.1,3.1,3.0,23.291,12.391,35331.42,31661.344,0.0,0.0,0.0,0.0,17.072504,27.72
2016-01-04,100,1,11.2,6.8,73,39,9.4,7.9,3.0,24.191,14.141,35376.67,31714.676,0.0,0.0,0.0,0.0,16.279802,26.64
2016-01-05,83,0,10.4,5.7,74,38,15.1,4.2,55.0,15.441,10.790999,35424.816,8698.064,5.6000004,5.6000004,0.0,12.0,26.649727,48.6
2016-01-06,100,9,13.3,3.9,95,57,9.7,4.2,3.0,19.191,9.391,35475.77,31824.715,0.0,0.0,0.0,0.0,25.729298,45.0
2016-01-07,96,0,8.0,1.6,72,43,15.1,8.6,3.0,22.341,10.091,35529.46,31881.168,0.0,0.0,0.0,0.0,15.986593,28.08
2016-01-08,96,0,9.2,3.6,74,38,15.5,9.6,3.0,22.041,10.141,35585.805,27873.193,0.0,0.0,0.0,0.0,12.979984,20.880001
2016-01-09,100,15,9.5,3.5,74,37,9.4,3.1,3.0,22.241,9.941,35644.727,31996.303,0.0,0.0,0.0,0.0,17.811815,28.08
2016-01-10,86,0,11.1,6.2,81,40,11.5,1.5,1.0,24.241,9.141,35706.137,32060.818,0.0,0.0,0.0,0.0,15.124284,25.919998
2016-01-11,39,0,9.3,4.4,74,28,6.5,3.0,3.0,21.890999,8.891,35769.965,32113.559,0.0,0.0,0.0,0.0,13.039754,23.039999
2016-01-12,100,0,10.7,7.1,94,38,7.2,5.7,1.0,18.291,11.891,35836.13,32177.947,0.0,0.0,0.0,0.0,22.392464,40.32
2016-01-13,28,0,8.9,4.6,73,41,16.2,9.4,3.0,20.091,7.341,35904.55,32236.6,0.0,0.0,0.0,0.0,21.749481,42.12
2016-01-14,82,0,7.4,4.4,93,36,11.2,6.2,61.0,19.991,8.740999,35975.273,32291.514,2.4,2.4,0.0,4.0,17.414476,28.8
2016-01-15,100,1,11.8,5.8,92,46,11.2,4.3,61.0,12.441,7.591,36049.094,28485.773,8.3,8.3,0.0,13.0,40.41311,70.56
2016-01-16,100,20,11.4,-1.7,93,39,40.0,23.4,51.0,11.391,7.191,36126.035,32441.082,1.2000002,1.2000002,0.0,9.0,39.081146,72.0
2016-01-17,46,10,3.8,1.3,73,50,39.6,20.8,51.0,14.240999,7.541,36205.953,27286.18,0.6,0.6,0.0,5.0,23.188583,43.199997
2016-01-18,95,2,5.2,0.9,83,47,11.2,3.5,2.0,17.591,6.1410003,36288.7,32442.117,0.0,0.0,0.0,0.0,26.66188,43.92
2016-01-19,62,3,6.7,-2.2,78,36,22.0,11.9,3.0,15.240999,8.441,36374.125,31185.39,0.0,0.0,0.0,0.0,17.31746,34.2
2016-01-20,98,8,7.0,3.3,88,46,10.8,3.0,2.0,16.791,6.541,36462.09,32442.238,0.0,0.0,0.0,0.0,12.287555,19.8
2016-01-21,72,0,8.1,4.2,85,46,7.2,1.1,3.0,15.841,9.240999,36552.45,32400.0,0.0,0.0,0.0,0.0,19.296133,35.64
2016-01-22,85,11,9.5,7.3,93,57,6.8,4.0,3.0,15.740999,9.591,36645.066,32400.0,0.0,0.0,0.0,0.0,19.592731,34.56
2016-01-23,97,6,9.1,6.0,93,52,11.5,8.0,61.0,15.391,9.591,36739.797,31986.781,3.9,3.9,0.0,6.0,21.2522,44.28
2016-01-24,100,23,10.7,7.5,90,62,13.7,9.1,3.0,16.341,7.8910003,36836.504,32531.365,0.0,0.0,0.0,0.0,10.495713,18.359999
2016-01-25,97,0,8.3,5.8,94,50,11.9,0.7,1.0,18.140999,5.741,36935.05,32715.21,0.0,0.0,0.0,0.0,10.239453,18.0
2016-01-26,24,0,10.2,5.0,95,49,11.2,1.5,3.0,17.191,6.991,37035.31,28960.635,0.0,0.0,0.0,0.0,7.653705,14.759999
2016-01-27,100,0,10.7,6.9,100,61,3.6,0.5,3.0,18.541,8.040999,37137.15,27880.23,0.0,0.0,0.0,0.0,10.30883,18.0
2016-01-28,100,32,9.1,6.9,100,47,11.5,3.8,3.0,18.841,6.041,37240.438,32954.582,0.0,0.0,0.0,0.0,10.239453,16.919998
2016-01-29,100,0,11.6,4.6,98,43,10.4,3.2,3.0,17.640999,9.091,37345.05,25839.172,0.0,0.0,0.0,0.0,10.44,19.8
2016-01-30,100,76,11.2,8.2,100,54,9.7,3.7,3.0,18.491,8.941,37450.855,32980.73,0.0,0.0,0.0,0.0,16.42247,32.399998
2016-01-31,98,0,10.6,7.6,97,49,10.8,6.2,3.0,20.890999,9.540999,37557.74,32825.016,0.0,0.0,0.0,0.0,16.981165,34.56
2016-02-01,93,0,10.3,7.0,88,44,14.4,8.8,1.0,18.741,11.091,37665.58,32924.137,0.0,0.0,0.0,0.0,11.709688,25.199999
2016-02-02,39,0,11.6,8.9,93,54,11.9,7.7,0.0,21.441,10.191,37774.25,33639.88,0.0,0.0,0.0,0.0,15.941944,24.84
2016-02-03,2,0,11.6,6.9,95,39,14.4,4.7,3.0,16.091,11.441,37883.812,33025.938,0.0,0.0,0.0,0.0,34.94968,60.839996
2016-02-04,97,1,11.1,0.4,87,34,30.6,18.7,3.0,17.640999,9.790999,37995.336,33095.59,0.0,0.0,0.0,0.0,23.34455,45.719997
2016-02-05,96,3,8.4,3.6,74,44,12.2,5.5,3.0,18.841,8.341,38108.918,32945.836,0.0,0.0,0.0,0.0,22.33161,39.239998
2016-02-06,100,4,8.5,1.7,91,33,6.8,2.5,63.0,21.191,11.540999,38224.41,32400.0,3.5,3.5,0.0,2.0,25.96496,46.44
2016-02-07,100,1,10.8,0.0,90,27,29.5,12.9,63.0,16.691,9.891,38341.67,33962.93,4.5,4.5,0.0,3.0,30.676142,54.719997
2016-02-08,100,0,10.4,4.8,91,45,17.3,9.2,3.0,21.491,8.441,38460.566,34964.13,0.0,0.0,0.0,0.0,20.929594,34.2
2016-02-09,99,0,6.3,3.0,77,30,15.5,9.4,3.0,22.691,12.040999,38580.95,33095.586,0.0,0.0,0.0,0.0,28.97944,47.16
2016-02-10,98,16,10.9,1.9,84,35,12.6,4.0,3.0,24.341,11.691,38702.7,31254.086,0.0,0.0,0.0,0.0,11.27553,22.68
2016-02-11,98,0,11.5,7.7,90,35,11.9,4.4,51.0,23.390999,13.941,38825.67,33433.707,0.70000005,0.70000005,0.0,3.0,14.408997,34.56
2016-02-12,100,0,13.3,7.9,89,37,5.4,2.4,51.0,25.140999,15.191,38949.754,22456.207,0.3,0.3,0.0,2.0,15.141414,28.08
2016-02-13,100,48,12.7,7.6,82,35,10.4,3.1,3.0,24.091,13.841,39074.805,32400.0,0.0,0.0,0.0,0.0,25.992401,33.12
2016-02-14,100,11,13.4,8.9,91,41,9.0,1.1,51.0,23.241,14.790999,39200.703,34373.23,0.1,0.1,0.0,1.0,26.496098,42.12
2016-02-15,82,0,8.4,0.2,51,23,15.8,5.4,51.0,20.791,11.841,39327.33,36244.34,0.3,0.3,0.0,2.0,17.49615,32.039997
2016-02-16,66,0,11.0,2.4,91,30,13.3,2.9,51.0,17.241,10.490999,39454.56,35813.516,0.3,0.3,0.0,2.0,30.222849,52.92
2016-02-17,98,2,8.1,5.5,78,48,23.0,12.2,3.0,18.241,9.391,39582.28,36512.633,0.0,0.0,0.0,0.0,28.856194,47.519997
2016-02-18,97,0,8.2,2.0,82,34,12.2,5.9,0.0,18.741,8.841,39710.37,36647.13,0.0,0.0,0.0,0.0,14.044615,27.72
2016-02-19,0,0,8.9,4.1,86,39,10.1,1.5,0.0,18.041,7.791,39838.723,36781.715,0.0,0.0,0.0,0.0,20.431387,39.239998
2016-02-20,1,0,9.6,2.9,98,37,6.8,3.0,3.0,21.041,6.091,39967.21,36916.254,0.0,0.0,0.0,0.0,11.269782,24.84
2016-02-21,100,0,9.9,4.7,91,36,10.4,1.8,3.0,26.041,8.591,40095.742,23995.861,0.0,0.0,0.0,0.0,20.172853,32.039997
2016-02-22,100,5,8.8,3.5,92,24,6.1,4.1,3.0,21.241,13.391,40224.188,29093.723,0.0,0.0,0.0,0.0,29.655787,52.56
2016-02-23,100,2,10.7,2.4,68,36,23.0,9.7,2.0,20.741,11.691,40352.613,37318.582,0.0,0.0,0.0,0.0,29.268686,49.68
2016-02-24,54,0,10.3,6.4,83,40,14.0,8.2,2.0,24.941,10.990999,40482.094,37453.23,0.0,0.0,0.0,0.0,26.242987,50.039997
2016-02-25,51,0,10.1,-2.8,83,16,19.1,6.5,3.0,19.541,10.941,40612.742,35280.312,0.0,0.0,0.0,0.0,21.485697,36.36
2016-02-26,92,0,8.7,4.1,73,36,12.2,6.4,3.0,21.541,11.891,40744.45,35991.008,0.0,0.0,0.0,0.0,27.504095,51.12
2016-02-27,100,0,9.8,0.9,86,26,31.7,19.5,3.0,21.291,12.240999,40877.11,37862.875,0.0,0.0,0.0,0.0,36.656414,47.16
2016-02-28,100,0,10.8,-3.2,87,24,17.6,1.8,2.0,20.291,9.141,41010.613,38000.945,0.0,0.0,0.0,0.0,20.929594,39.6
2016-02-29,72,0,6.2,-5.2,68,21,11.2,4.0,3.0,16.441,8.441,41144.85,38139.582,0.0,0.0,0.0,0.0,31.877792,54.36
2016-03-01,99,0,6.3,1.7,81,38,9.4,4.3,3.0,20.140999,9.841,41279.734,38278.68,0.0,0.0,0.0,0.0,33.510952,57.96
2016-03-02,98,0,5.8,2.3,65,34,20.5,10.0,3.0,17.640999,11.091,41415.145,38418.13,0.0,0.0,0.0,0.0,28.467327,53.28
2016-03-03,88,0,5.4,-0.2,64,31,17.3,9.6,1.0,19.691,9.040999,41550.99,38557.816,0.0,0.0,0.0,0.0,22.862123,41.760002
2016-03-04,43,0,6.6,1.7,66,31,15.5,7.1,3.0,25.441,11.290999,41687.164,36784.598,0.0,0.0,0.0,0.0,25.982424,44.28
2016-03-05,100,0,11.2,1.6,90,21,23.4,5.5,61.0,18.291,10.891,41823.58,28525.766,6.4,6.4,0.0,8.0,24.122683,42.12
2016-03-06,99,15,11.1,6.1,90,45,15.5,5.2,51.0,16.390999,7.291,41960.12,38977.33,0.3,0.3,0.0,2.0,17.654688,32.760002
2016-03-07,76,0,7.2,-0.1,82,33,17.3,0.7,51.0,19.341,9.490999,42096.703,35895.46,0.4,0.4,0.0,1.0,19.201874,36.0
2016-03-08,100,0,6.2,-2.6,75,23,19.4,3.3,61.0,15.391,8.141,42233.227,39256.355,4.7999997,4.7999997,0.0,7.0,33.059288,55.079998
2016-03-09,100,0,8.7,-0.4,92,34,18.7,6.4,53.0,19.241,8.591,42369.594,34811.336,1.9999999,1.9999999,0.0,6.0,23.993399,40.68
2016-03-10,100,72,8.9,-0.7,91,28,11.9,3.2,51.0,14.691,7.091,42505.715,31762.504,2.3,2.3,0.0,9.0,15.844089,34.92
2016-03-11,99,32,8.6,3.0,93,46,8.6,2.6,55.0,16.741,9.091,42641.484,32355.969,5.7,5.7,0.0,12.0,29.363731,50.76
2016-03-12,100,10,9.2,4.2,88,45,26.6,14.5,51.0,16.591,10.290999,42776.81,39489.684,0.8,0.8,0.0,5.0,35.16225,60.839996
2016-03-13,98,5,8.8,5.4,87,48,30.6,17.1,3.0,18.041,9.091,42911.6,37944.33,0.0,0.0,0.0,0.0,18.875126,34.2
2016-03-14,98,0,9.4,4.2,88,40,11.9,6.0,51.0,19.441,6.991,43045.91,39594.582,0.2,0.2,0.0,1.0,18.532133,34.56
2016-03-15,100,0,11.5,6.8,99,46,7.9,0.8,53.0,18.091,11.591,43180.71,39600.0,1.4,1.4,0.0,3.0,16.299694,28.8
2016-03-16,100,0,11.5,9.3,95,59,13.0,5.9,55.0,18.241,8.341,43316.137,37976.28,4.0,4.0,0.0,8.0,9.504272,26.28
2016-03-17,97,1,10.8,6.8,98,50,9.7,2.6,3.0,19.140999,8.591,43452.09,39622.367,0.0,0.0,0.0,0.0,15.408671,31.319998
2016-03-18,100,6,11.7,4.7,98,39,9.7,5.6,3.0,21.541,8.391,43588.492,39600.0,0.0,0.0,0.0,0.0,21.407139,36.0
2016-03-19,94,0,11.8,8.1,98,47,5.8,1.8,2.0,27.640999,12.740999,43725.25,39832.043,0.0,0.0,0.0,0.0,22.392464,40.32
2016-03-20,79,0,12.4,5.3,90,24,19.1,11.3,0.0,27.140999,15.240999,43862.285,39916.86,0.0,0.0,0.0,0.0,26.081993,46.8
2016-03-21,4,0,11.4,6.5,78,27,25.2,4.3,2.0,30.741,13.091,43999.508,39749.785,0.0,0.0,0.0,0.0,39.254856,75.96
2016-03-22,77,0,13.3,-6.9,97,9,14.8,5.8,3.0,21.591,13.891,44136.83,39835.14,0.0,0.0,0.0,0.0,39.8447,72.72
2016-03-23,83,1,7.4,2.4,61,29,17.6,9.4,53.0,20.241,10.540999,44274.164,40214.906,0.8,0.8,0.0,1.0,22.608458,37.8
2016-03-24,57,0,7.0,3.4,77,33,16.2,9.4,2.0,18.241,10.391,44411.43,40327.15,0.0,0.0,0.0,0.0,29.427658,53.639996
2016-03-25,59,0,7.7,2.0,78,34,25.6,13.8,3.0,22.341,9.091,44548.54,36703.297,0.0,0.0,0.0,0.0,16.563911,34.56
2016-03-26,99,0,11.3,3.9,86,32,15.5,9.3,3.0,22.941,9.040999,44685.4,40568.375,0.0,0.0,0.0,0.0,20.12461,35.64
2016-03-27,83,0,12.2,8.7,98,42,8.6,3.1,3.0,22.741,11.441,44821.926,40837.473,0.0,0.0,0.0,0.0,16.203999,30.599998
2016-03-28,100,0,12.6,8.7,98,41,4.7,1.1,1.0,25.491,10.391,44958.03,41032.785,0.0,0.0,0.0,0.0,20.111729,33.839996
2016-03-29,41,0,12.5,7.5,97,32,5.0,4.0,0.0,30.390999,12.941,45093.63,41464.875,0.0,0.0,0.0,0.0,23.333443,39.239998
2016-03-30,0,0,11.9,5.9,92,21,14.4,9.7,3.0,28.441,15.941,45228.62,36240.06,0.0,0.0,0.0,0.0,23.4,43.199997
2016-03-31,100,0,11.5,7.6,63,27,18.4,10.0,3.0,27.291,16.591,45362.918,40656.473,0.0,0.0,0.0,0.0,23.0653,41.760002
2016-04-01,100,0,13.2,8.0,75,30,21.2,10.2,51.0,22.741,15.841,45496.43,38581.875,0.3,0.3,0.0,2.0,32.831135,62.279995
2016-04-02,100,0,13.4,11.1,86,48,19.1,8.4,3.0,21.691,14.941,45629.062,41945.184,0.0,0.0,0.0,0.0,25.233406,45.36
2016-04-03,100,0,13.4,11.3,88,52,13.0,7.9,3.0,25.291,12.990999,45760.86,42109.203,0.0,0.0,0.0,0.0,21.758419,39.239998
2016-04-04,100,9,13.7,10.5,95,40,4.3,0.7,3.0,23.441,13.391,45892.746,42109.984,0.0,0.0,0.0,0.0,25.630886,48.239998
2016-04-05,100,0,13.5,11.7,95,48,12.6,7.7,51.0,20.991,16.491,46024.832,22113.031,0.2,0.2,0.0,1.0,27.51116,49.68
2016-04-06,100,58,13.4,11.0,82,53,22.3,13.4,63.0,19.140999,14.841,46157.04,28854.469,21.3,21.3,0.0,18.0,30.312773,49.68
2016-04-07,100,29,15.9,12.0,96,73,23.8,8.7,3.0,21.741,13.740999,46289.28,42116.5,0.0,0.0,0.0,0.0,30.871965,54.0
2016-04-08,98,0,11.8,7.2,81,39,14.4,5.5,51.0,18.390999,12.591,46421.465,42319.18,0.5,0.5,0.0,3.0,33.481937,59.399998
2016-04-09,99,0,12.4,3.8,90,38,19.1,4.4,0.0,20.791,9.941,46553.516,42994.844,0.0,0.0,0.0,0.0,18.0036,29.16
2016-04-10,4,0,11.8,4.3,87,36,18.0,1.3,0.0,28.640999,12.441,46685.332,43183.92,0.0,0.0,0.0,0.0,19.559633,29.88
2016-04-11,0,0,12.2,5.9,92,24,18.4,10.8,0.0,32.991,16.140999,46816.832,43376.49,0.0,0.0,0.0,0.0,22.461807,43.92
2016-04-12,0,0,8.8,3.9,59,16,24.8,13.5,1.0,29.791,17.241,46947.92,43468.37,0.0,0.0,0.0,0.0,27.698954,53.639996
2016-04-13,35,0,12.5,4.6,65,21,19.8,0.7,1.0,23.941,15.790999,47078.51,43665.07,0.0,0.0,0.0,0.0,25.9225,45.719997
2016-04-14,42,0,11.2,7.7,73,35,22.7,10.7,3.0,25.591,11.441,47208.504,43647.887,0.0,0.0,0.0,0.0,18.161278,34.2
2016-04-15,99,0,11.6,6.8,93,33,9.4,2.3,3.0,28.241,13.641,47337.797,43182.75,0.0,0.0,0.0,0.0,20.140705,36.719997
2016-04-16,98,8,14.8,7.5,91,27,13.7,9.3,3.0,26.640999,13.391,47466.31,43596.105,0.0,0.0,0.0,0.0,18.455048,34.92
2016-04-17,82,0,14.8,12.6,97,42,6.8,1.8,3.0,24.390999,15.591,47593.93,44020.348,0.0,0.0,0.0,0.0,26.400545,46.8
2016-04-18,95,0,14.8,12.2,94,47,26.6,16.6,3.0,23.390999,15.740999,47720.562,42975.79,0.0,0.0,0.0,0.0,26.758923,50.399998
2016-04-19,99,4,13.3,9.2,85,43,27.4,15.8,3.0,23.191,14.790999,47846.098,44543.82,0.0,0.0,0.0,0.0,19.829433,35.28
2016-04-20,99,0,15.1,9.0,92,41,19.4,12.0,3.0,23.741,14.841,47970.438,42550.707,0.0,0.0,0.0,0.0,23.084955,41.399998
2016-04-21,98,2,14.8,8.3,94,37,13.7,8.9,3.0,20.991,14.691,48093.48,31961.777,0.0,0.0,0.0,0.0,18.11841,32.039997
2016-04-22,100,2,14.2,12.4,94,58,12.2,6.2,3.0,23.791,12.790999,48215.098,43814.17,0.0,0.0,0.0,0.0,17.114204,32.399998
2016-04-23,100,3,14.0,11.1,100,47,6.5,1.1,51.0,24.291,14.841,48335.336,40148.66,0.3,0.3,0.0,2.0,14.118243,35.64
2016-04-24,99,35,14.1,9.9,93,40,7.6,5.2,3.0,22.341,14.191,48455.08,45193.293,0.0,0.0,0.0,0.0,31.820824,56.16
2016-04-25,94,0,11.1,3.0,73,29,20.9,10.8,0.0,23.640999,10.191,48574.418,45163.92,0.0,0.0,0.0,0.0,25.96496,43.92
2016-04-26,8,0,11.7,3.1,75,33,12.2,1.3,3.0,27.541,15.341,48693.277,43602.33,0.0,0.0,0.0,0.0,20.674156,41.039997
2016-04-27,100,0,15.1,10.2,89,36,16.9,5.0,3.0,26.991,15.691,48811.55,45196.2,0.0,0.0,0.0,0.0,21.077686,41.039997
2016-04-28,94,1,15.3,13.7,95,44,14.0,7.4,3.0,23.741,16.491,48929.15,44806.625,0.0,0.0,0.0,0.0,26.67889,44.28
2016-04-29,100,24,15.3,12.3,88,50,21.6,10.8,3.0,26.390999,15.691,49045.977,44952.83,0.0,0.0,0.0,0.0,24.33664,43.199997
2016-04-30,100,0,14.7,10.6,89,37,11.2,4.6,55.0,21.991,12.641,49161.93,45101.82,3.0,3.0,0.0,4.0,28.817993,52.92
2016-05-01,100,29,14.7,6.2,88,36,21.2,13.9,53.0,20.341,10.540999,49276.906,44973.785,1.6,1.6,0.0,4.0,36.744698,64.799995
2016-05-02,85,1,9.2,3.0,82,32,27.7,16.0,1.0,24.691,13.540999,49390.8,45574.207,0.0,0.0,0.0,0.0,29.237675,54.0
2016-05-03,27,0,8.2,6.6,64,31,31.0,16.4,0.0,26.140999,13.290999,49503.51,45621.535,0.0,0.0,0.0,0.0,20.633371,36.719997
2016-05-04,0,0,12.6,1.9,85,23,10.8,6.4,3.0,23.941,11.740999,49614.934,43700.38,0.0,0.0,0.0,0.0,20.3774,36.719997
2016-05-05,100,0,13.4,8.9,94,40,10.1,4.8,53.0,24.591,16.191,49724.95,28562.588,0.7,0.7,0.0,2.0,21.611996,36.36
2016-05-06,100,22,15.3,11.5,88,44,13.0,7.2,61.0,20.991,16.241,49833.457,24185.57,9.6,9.6,0.0,11.0,28.930204,53.639996
2016-05-07,100,34,15.4,14.2,93,65,23.0,15.5,51.0,21.441,15.990999,49940.332,32760.652,0.6,0.6,0.0,3.0,17.462782,29.88
2016-05-08,100,47,15.0,13.8,93,62,21.6,11.5,3.0,24.591,14.941,50045.473,44856.438,0.0,0.0,0.0,0.0,23.277834,41.760002
2016-05-09,98,1,15.9,14.2,98,54,10.1,9.0,3.0,27.241,16.341,50148.746,43742.992,0.0,0.0,0.0,0.0,18.171976,34.2
2016-05-10,97,5,18.0,15.1,98,55,13.0,8.0,53.0,35.190998,18.691,50250.043,45810.21,1.4000001,1.4000001,0.0,3.0,23.4,47.519997
2016-05-11,93,0,17.5,12.1,90,26,19.4,5.9,2.0,25.691,16.841,50349.24,45990.51,0.0,0.0,0.0,0.0,28.119204,50.76
2016-05-12,50,0,16.7,9.4,90,36,22.3,12.3,3.0,25.890999,15.191,50446.207,44431.81,0.0,0.0,0.0,0.0,19.829433,40.68
2016-05-13,99,0,12.9,9.5,85,38,7.6,2.5,61.0,25.241,14.191,50540.953,44797.234,4.5,4.5,0.0,5.0,18.171976,31.319998
2016-05-14,83,6,15.4,7.6,94,33,10.1,0.5,51.0,25.890999,13.691,50634.234,45427.188,0.2,0.2,0.0,1.0,14.4,25.919998
2016-05-15,73,0,15.4,8.5,97,34,7.6,1.0,2.0,24.890999,14.540999,50726.14,43951.496,0.0,0.0,0.0,0.0,15.683776,30.239998
2016-05-16,53,0,15.0,11.0,97,43,7.6,2.6,1.0,25.041,14.990999,50816.574,45750.652,0.0,0.0,0.0,0.0,17.654688,36.36
2016-05-17,33,0,15.4,9.8,94,42,9.0,3.7,51.0,25.591,14.641,50905.457,36574.21,0.1,0.1,0.0,1.0,20.633371,40.68
2016-05-18,100,42,16.5,11.5,96,42,5.8,5.1,3.0,23.841,17.291,50992.69,37283.793,0.0,0.0,0.0,0.0,24.344624,43.199997
2016-05-19,100,82,16.4,11.5,92,55,11.2,6.6,3.0,24.941,16.741,51078.19,46468.38,0.0,0.0,0.0,0.0,33.168877,58.679996
2016-05-20,100,0,12.8,7.1,75,32,39.2,23.9,0.0,25.741,15.290999,51161.855,46619.12,0.0,0.0,0.0,0.0,25.72174,46.079998
2016-05-21,0,0,11.7,8.6,75,34,17.3,6.2,0.0,30.341,12.891,51243.6,46772.605,0.0,0.0,0.0,0.0,21.980644,37.44
2016-05-22,0,0,12.9,8.5,86,27,9.4,2.8,0.0,28.640999,18.541,51323.33,46813.59,0.0,0.0,0.0,0.0,23.950148,44.639996
2016-05-23,11,0,13.9,9.8,69,32,8.3,4.8,3.0,25.241,16.390999,51400.945,46853.93,0.0,0.0,0.0,0.0,18.014393,33.48
2016-05-24,100,0,12.1,7.1,70,34,11.9,5.6,3.0,33.741,15.740999,51476.348,47011.164,0.0,0.0,0.0,0.0,23.838959,45.36
2016-05-25,84,0,16.0,10.9,86,27,9.7,5.9,0.0,34.440998,17.441,51549.44,47051.254,0.0,0.0,0.0,0.0,20.972897,35.28
2016-05-26,15,0,17.3,14.2,94,30,9.7,4.1,2.0,36.141,18.441,51620.133,47210.523,0.0,0.0,0.0,0.0,16.299694,32.760002
2016-05-27,65,0,17.6,14.3,92,27,11.9,1.0,3.0,27.691,19.191,51688.312,43781.32,0.0,0.0,0.0,0.0,19.272614,35.64
2016-05-28,100,2,17.9,16.1,92,51,4.7,3.7,3.0,30.291,19.991,51753.89,46921.707,0.0,0.0,0.0,0.0,23.83896,42.839996
2016-05-29,100,0,16.1,12.7,77,35,13.7,3.2,3.0,26.691,18.791,51816.766,47325.36,0.0,0.0,0.0,0.0,20.316889,37.079998
2016-05-30,100,0,14.5,9.4,74,36,15.1,6.1,51.0,26.890999,17.041,51876.832,39240.734,0.5,0.5,0.0,2.0,15.4800005,34.56
2016-05-31,100,45,15.5,10.8,90,37,7.6,3.4,53.0,22.291,16.941,51933.996,34538.11,7.0999994,7.0999994,0.0,12.0,17.654688,37.44
2016-06-01,100,4,16.4,14.6,89,65,7.2,4.2,2.0,25.941,17.341,51988.152,47384.477,0.0,0.0,0.0,0.0,16.65754,31.68
2016-06-02,59,0,16.5,13.7,93,50,7.9,5.4,3.0,29.991,16.191,52039.273,44005.184,0.0,0.0,0.0,0.0,22.59699,39.239998
2016-06-03,100,0,16.5,13.9,96,38,9.7,5.8,3.0,27.441,18.491,52087.793,40409.887,0.0,0.0,0.0,0.0,16.78156,32.760002
2016-06-04,99,20,17.5,15.5,89,50,7.6,1.3,3.0,25.691,19.241,52133.766,44597.023,0.0,0.0,0.0,0.0,23.710857,44.28
2016-06-05,99,0,17.9,15.2,92,52,15.8,8.2,0.0,27.341,18.640999,52177.152,47513.74,0.0,0.0,0.0,0.0,18.584509,37.079998
2016-06-06,19,0,17.9,14.0,94,46,10.1,4.3,2.0,30.441,17.390999,52217.914,47642.492,0.0,0.0,0.0,0.0,17.673029,33.839996
2016-06-07,75,0,18.1,13.6,96,36,6.1,1.6,0.0,29.241,19.041,52256.01,47643.445,0.0,0.0,0.0,0.0,19.416653,34.92
2016-06-08,10,0,18.4,14.0,95,40,4.7,2.2,51.0,32.091,17.741,52291.414,47642.254,0.3,0.3,0.0,1.0,16.923828,35.64
2016-06-09,45,0,16.5,11.8,88,31,4.7,2.3,3.0,29.841,19.640999,52324.074,47644.96,0.0,0.0,0.0,0.0,22.077717,41.399998
2016-06-10,88,0,17.9,11.7,83,34,9.0,5.2,3.0,31.541,17.390999,52353.965,43916.773,0.0,0.0,0.0,0.0,24.567198,42.12
2016-06-11,100,0,18.1,14.1,98,38,4.7,2.5,51.0,30.591,20.791,52381.04,38584.492,0.1,0.1,0.0,1.0,20.746122,40.32
2016-06-12,100,38,18.7,15.5,85,42,13.3,3.8,3.0,30.841,21.640999,52405.277,42243.35,0.0,0.0,0.0,0.0,20.94507,38.16
2016-06-13,100,0,17.4,13.9,71,36,18.0,7.8,1.0,32.440998,21.491,52426.633,47517.883,0.0,0.0,0.0,0.0,23.263912,43.56
2016-06-14,26,0,18.3,14.6,75,36,13.7,2.9,1.0,33.541,20.791,52445.08,47646.6,0.0,0.0,0.0,0.0,25.20257,42.839996
2016-06-15,20,0,19.8,14.7,92,40,8.6,1.0,2.0,39.190998,24.091,52460.586,47431.26,0.0,0.0,0.0,0.0,34.29838,58.679996
2016-06-16,56,0,18.1,11.5,67,20,19.1,0.7,0.0,28.741,21.791,52473.12,47646.367,0.0,0.0,0.0,0.0,31.712711,58.679996
2016-06-17,3,0,18.3,15.0,73,45,34.2,18.8,1.0,29.091,20.591,52482.652,47646.05,0.0,0.0,0.0,0.0,23.710857,43.56
2016-06-18,39,0,16.8,11.7,79,34,33.8,18.9,3.0,28.091,20.041,52489.156,47136.473,0.0,0.0,0.0,0.0,29.598919,53.639996
2016-06-19,95,0,16.0,11.0,77,35,35.3,19.3,3.0,26.691,18.390999,52492.605,44908.465,0.0,0.0,0.0,0.0,22.218153,40.68
2016-06-20,100,3,14.0,10.3,70,36,26.3,14.8,51.0,26.491,17.941,52492.977,47517.855,0.2,0.2,0.0,1.0,18.511143,35.64
